Row ID,Ship Mode,City,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
5338,Standard Class,Scottsdale,Arizona,Office Supplies,Paper,Green Bar Computer Printout Paper,307.776,7,0.2,111.5688
5339,Second Class,Oceanside,New York,Office Supplies,Storage,Tennsco Industrial Shelving,244.55,5,0,4.891
5340,Second Class,Oceanside,New York,Office Supplies,Envelopes,Poly String Tie Envelopes,12.24,6,0,5.7528
5341,Second Class,Oceanside,New York,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98,2,0,6.0114
5342,Second Class,Oceanside,New York,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),899.95,5,0,53.997
5343,Standard Class,Dallas,Texas,Office Supplies,Envelopes,Poly String Tie Envelopes,1.632,1,0.2,0.5508
5344,Standard Class,Dallas,Texas,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,267.96,5,0.2,16.7475
5345,Second Class,Rochester,New York,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",31.95,1,0,2.2365
5346,Second Class,Los Angeles,California,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4,0,210.4936
5347,Second Class,Los Angeles,California,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.896,3,0.2,3.9498
5348,Second Class,Los Angeles,California,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8.544,2,0.2,2.8836
5349,Standard Class,Woodbury,Minnesota,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,3,0,15.5232
5350,Standard Class,Woodbury,Minnesota,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.9,5,0,19.95
5351,Standard Class,Park Ridge,Illinois,Office Supplies,Paper,Xerox 1884,143.856,9,0.2,48.5514
5352,Standard Class,Dallas,Texas,Office Supplies,Paper,Advantus Motivational Note Cards,41.92,4,0.2,15.196
5353,Standard Class,Dallas,Texas,Technology,Phones,AT&T CL83451 4-Handset Telephone,329.584,2,0.2,37.0782
5354,First Class,Monroe,Louisiana,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,87.28,8,0,41.0216
5355,Standard Class,Los Angeles,California,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.456,6,0.2,20.9592
5356,Standard Class,Los Angeles,California,Office Supplies,Paper,EcoTones Memo Sheets,8,2,0,3.84
5357,Standard Class,San Francisco,California,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24,5,0.2,9.534
5358,Standard Class,San Francisco,California,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,16.36,1,0,1.636
5359,Standard Class,San Francisco,California,Office Supplies,Storage,Akro Stacking Bins,15.78,2,0,0.6312
5360,Standard Class,San Francisco,California,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,2,0,12.8744
5361,Standard Class,Fayetteville,North Carolina,Furniture,Bookcases,Sauder Cornerstone Collection Library,198.272,8,0.2,-32.2192
5362,First Class,Dallas,Texas,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,5,0.2,54.057
5363,Standard Class,Wichita,Kansas,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,6,0,23.9904
5364,Standard Class,Wichita,Kansas,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,2,0,22.9488
5365,Second Class,Springfield,Oregon,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,64.864,4,0.2,6.4864
5366,Standard Class,Houston,Texas,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,151.192,1,0.2,13.2293
5367,Standard Class,Seattle,Washington,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776,3,0.2,7.7679
5368,Standard Class,Seattle,Washington,Office Supplies,Labels,Avery 512,11.56,4,0,5.4332
5369,Standard Class,Seattle,Washington,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,15.58,1,0,3.895
5370,First Class,Akron,Ohio,Office Supplies,Paper,Xerox 1906,85.056,3,0.2,28.7064
5371,Standard Class,Oak Park,Michigan,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2,0,71.2296
5372,Standard Class,Oak Park,Michigan,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,306.9,3,0,79.794
5373,Standard Class,Houston,Texas,Office Supplies,Paper,Xerox 1999,15.552,3,0.2,5.4432
5374,Standard Class,Houston,Texas,Furniture,Tables,KI Conference Tables,347.361,7,0.3,-69.4722
5375,Standard Class,Houston,Texas,Office Supplies,Paper,Xerox 2,10.368,2,0.2,3.6288
5376,Standard Class,Seattle,Washington,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0,9.816
5377,Standard Class,Seattle,Washington,Office Supplies,Art,Staples in misc. colors,31.44,3,0,7.86
5378,First Class,Philadelphia,Pennsylvania,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,348.488,7,0.2,117.6147
5379,First Class,Philadelphia,Pennsylvania,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,172.736,4,0.2,-30.2288
5380,Standard Class,Los Angeles,California,Office Supplies,Paper,Array Memo Cubes,15.54,3,0,7.6146
5381,Standard Class,Los Angeles,California,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,105.552,6,0.2,35.6238
5382,Second Class,Houston,Texas,Office Supplies,Paper,Xerox 202,25.92,5,0.2,9.072
5383,Second Class,Houston,Texas,Office Supplies,Fasteners,Staples,15.808,8,0.2,5.3352
5384,Second Class,Houston,Texas,Office Supplies,Paper,Xerox 1930,10.368,2,0.2,3.7584
5385,Standard Class,Philadelphia,Pennsylvania,Technology,Phones,Bose SoundLink Bluetooth Speaker,358.2,3,0.4,41.79
5386,Standard Class,Philadelphia,Pennsylvania,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,545.916,14,0.4,72.7888
5387,Standard Class,Rogers,Arkansas,Office Supplies,Binders,Avery Non-Stick Binders,40.41,9,0,18.5886
5388,Second Class,Los Angeles,California,Technology,Phones,iHome FM Clock Radio with Lightning Dock,167.976,3,0.2,10.4985
5389,Second Class,Los Angeles,California,Technology,Accessories,Memorex Micro Travel Drive 32 GB,109.53,3,0,47.0979
5390,Second Class,Los Angeles,California,Office Supplies,Labels,Avery 493,9.82,2,0,4.8118
5391,Second Class,Seattle,Washington,Office Supplies,Binders,GBC Imprintable Covers,26.352,3,0.2,9.5526
5392,Standard Class,Wilmington,Delaware,Office Supplies,Labels,Avery 480,22.5,6,0,10.8
5393,Standard Class,Wilmington,Delaware,Office Supplies,Labels,Avery 499,9.96,2,0,4.5816
5394,Standard Class,Wilmington,Delaware,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",213.08,7,0,102.2784
5395,Standard Class,Wilmington,Delaware,Furniture,Bookcases,Sauder Inglewood Library Bookcases,1025.88,6,0,235.9524
5396,Second Class,Provo,Utah,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",21.98,7,0,9.891
5397,Same Day,San Francisco,California,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5,0,23.384
5398,Standard Class,Los Angeles,California,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39,12,0,11.31
5399,Standard Class,Lancaster,Ohio,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,2.907,3,0.7,-2.0349
5400,Standard Class,Los Angeles,California,Furniture,Bookcases,Bush Somerset Collection Bookcase,556.665,5,0.15,6.549
5401,First Class,Seattle,Washington,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0,15.1158
5402,First Class,Seattle,Washington,Technology,Accessories,Logitech M510 Wireless Mouse,79.98,2,0,26.3934
5403,Standard Class,New York City,New York,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,24.672,4,0.2,7.71
5404,Standard Class,New York City,New York,Office Supplies,Binders,Acco Translucent Poly Ring Binders,3.744,1,0.2,1.3104
5405,Standard Class,Los Angeles,California,Technology,Phones,AT&T 1070 Corded Phone,445.96,5,0.2,55.745
5406,Standard Class,Los Angeles,California,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,0,15.2208
5407,Standard Class,Los Angeles,California,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3,0,5.0055
5408,Standard Class,San Francisco,California,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,87.92,4,0,40.4432
5409,Standard Class,San Francisco,California,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",22.424,1,0.2,8.409
5410,Standard Class,San Francisco,California,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48,3,0.2,33.93
5411,Standard Class,San Francisco,California,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,1,0,11.1176
5412,Standard Class,Clovis,New Mexico,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,10.08,7,0.2,3.528
5413,Standard Class,Clovis,New Mexico,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,0,8.1072
5414,First Class,Wichita,Kansas,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,224.75,5,0,62.93
5415,Standard Class,Chicago,Illinois,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,73.176,6,0.8,-197.5752
5416,Standard Class,Chicago,Illinois,Office Supplies,Paper,Xerox 217,20.736,4,0.2,7.2576
5417,Standard Class,Chicago,Illinois,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,39.984,2,0.2,-8.9964
5418,Second Class,Omaha,Nebraska,Office Supplies,Binders,GBC VeloBinder Strips,15.36,2,0,7.68
5419,First Class,Houston,Texas,Office Supplies,Paper,Xerox 212,36.288,7,0.2,12.7008
5420,First Class,Houston,Texas,Technology,Phones,Jabra SPEAK 410,150.384,2,0.2,15.0384
5421,Second Class,Philadelphia,Pennsylvania,Technology,Phones,LG Exalt,280.782,3,0.4,-60.8361
5422,Second Class,Philadelphia,Pennsylvania,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,31.984,2,0.2,1.1994
5423,Standard Class,Los Angeles,California,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,3,0.2,3.9312
5424,Second Class,Richmond,Kentucky,Office Supplies,Paper,Xerox 1963,26.4,5,0,11.88
5425,Standard Class,Waterbury,Connecticut,Office Supplies,Art,Newell 326,3.52,2,0,1.0208
5426,First Class,Los Angeles,California,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,0,659.98
5427,First Class,Los Angeles,California,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,111.9,6,0,51.474
5428,Same Day,Los Angeles,California,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.165,5,0.15,35.245
5429,First Class,San Francisco,California,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,3,0,12.0978
5430,First Class,Saint Petersburg,Florida,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.984,2,0.2,1.999
5431,Standard Class,Lakewood,Ohio,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,161.568,2,0.2,16.1568
5432,Standard Class,Lakewood,Ohio,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",4.064,1,0.2,1.3716
5433,Standard Class,Lakewood,Ohio,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",6.216,4,0.7,-4.9728
5434,Standard Class,Chandler,Arizona,Office Supplies,Art,Newell 318,8.896,4,0.2,0.6672
5435,Standard Class,Los Angeles,California,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,5,0,459.396
5436,Standard Class,Los Angeles,California,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,270,3,0,97.2
5437,First Class,Palm Coast,Florida,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2,0.2,5.368
5438,First Class,Palm Coast,Florida,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,9.81,5,0.7,-6.867
5439,First Class,Palm Coast,Florida,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,213.216,3,0.2,15.9912
5440,Standard Class,New York City,New York,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,588.784,2,0.2,183.995
5441,Second Class,Jupiter,Florida,Office Supplies,Art,DIXON Oriole Pencils,2.064,1,0.2,0.1548
5442,Standard Class,Glendale,Arizona,Office Supplies,Paper,Unpadded Memo Slips,6.368,2,0.2,2.388
5443,Standard Class,New York City,New York,Technology,Accessories,Enermax Acrylux Wireless Keyboard,99.6,1,0,36.852
5444,Standard Class,New York City,New York,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",62.296,13,0.2,21.0249
5445,Standard Class,New York City,New York,Office Supplies,Art,Barrel Sharpener,10.71,3,0,2.7846
5446,Standard Class,Houston,Texas,Office Supplies,Envelopes,Quality Park Security Envelopes,20.936,1,0.2,7.0659
5447,Standard Class,New York City,New York,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,33,6,0,8.25
5448,Standard Class,New York City,New York,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,249.95,5,0,87.4825
5449,Standard Class,Olathe,Kansas,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,357.93,3,0,7.1586
5450,Standard Class,Olathe,Kansas,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,57.4,5,0,10.906
5451,Standard Class,Olathe,Kansas,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,331.96,2,0,149.382
5452,Standard Class,Olathe,Kansas,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",40.56,2,0,12.9792
5453,Standard Class,Sparks,Nevada,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",86.2,5,0,24.998
5454,Standard Class,Rockford,Illinois,Office Supplies,Paper,Things To Do Today Spiral Book,38.016,6,0.2,13.7808
5455,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Storage,Sterilite Officeware Hinged File Box,8.384,1,0.2,0.7336
5456,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Art,Newell 341,6.848,2,0.2,0.7704
5457,Standard Class,Edmonds,Washington,Office Supplies,Fasteners,Acco Glide Clips,19.6,5,0,9.604
5458,Standard Class,Edmonds,Washington,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,68.46,2,0,20.538
5459,Second Class,San Francisco,California,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,13.344,6,0.2,4.3368
5460,Second Class,San Francisco,California,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.272,8,0.2,92.392
5461,Standard Class,Asheville,North Carolina,Office Supplies,Storage,Tennsco Commercial Shelving,16.272,1,0.2,-3.8646
5462,Standard Class,Los Angeles,California,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0,4.4352
5463,First Class,Scottsdale,Arizona,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,10,0.7,-23.716
5464,First Class,Scottsdale,Arizona,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",56.064,4,0.2,19.6224
5465,First Class,Scottsdale,Arizona,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",108.72,5,0.2,36.693
5466,First Class,Scottsdale,Arizona,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,181.47,5,0.7,-320.597
5467,Second Class,Houston,Texas,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",16.176,3,0.2,6.066
5468,Standard Class,San Francisco,California,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,13.7646
5469,First Class,San Diego,California,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552,3,0.2,73.194
5470,First Class,San Diego,California,Office Supplies,Paper,Xerox 217,19.44,3,0,9.3312
5471,Standard Class,Hamilton,Ohio,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,123.92,5,0.2,9.294
5472,Standard Class,Parker,Colorado,Furniture,Furnishings,OIC Stacking Trays,13.36,5,0.2,4.008
5473,Standard Class,Parker,Colorado,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,2,0.2,-17.6076
5474,Standard Class,Parker,Colorado,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.018,7,0.7,-183.6324
5475,Same Day,Fremont,Nebraska,Office Supplies,Storage,Tennsco Single-Tier Lockers,750.68,2,0,37.534
5476,First Class,Maple Grove,Minnesota,Office Supplies,Labels,Avery 490,44.4,3,0,22.2
5477,First Class,Maple Grove,Minnesota,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",84.55,5,0,22.8285
5478,First Class,Maple Grove,Minnesota,Office Supplies,Paper,Xerox 1992,17.94,3,0,8.7906
5479,Standard Class,Newark,Delaware,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",128.4,3,0,62.916
5480,Standard Class,Miami,Florida,Office Supplies,Binders,Avery Hole Reinforcements,1.869,1,0.7,-1.3083
5481,Standard Class,San Diego,California,Technology,Phones,Digium D40 VoIP phone,103.192,1,0.2,11.6091
5482,Standard Class,San Diego,California,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36,2,0,6.48
5483,Standard Class,San Diego,California,Technology,Accessories,Logitech Illuminated - Keyboard,239.96,4,0,115.1808
5484,Standard Class,San Diego,California,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2,0,0.4068
5485,Standard Class,Miami,Florida,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136,4,0.2,-68.1096
5486,Standard Class,Miami,Florida,Office Supplies,Envelopes,Staple envelope,23.472,3,0.2,7.6284
5487,Standard Class,San Antonio,Texas,Office Supplies,Binders,Avery Non-Stick Binders,3.592,4,0.8,-6.286
5488,Second Class,Jacksonville,Florida,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,3,0.2,-5.6943
5489,Second Class,Jacksonville,Florida,Office Supplies,Labels,Avery 494,6.264,3,0.2,2.0358
5490,Second Class,Jacksonville,Florida,Office Supplies,Appliances,Staple holder,20.808,3,0.2,1.8207
5491,Second Class,Jacksonville,Florida,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3,0.2,-19.1058
5492,First Class,Houston,Texas,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2,0.2,1.816
5493,Same Day,San Francisco,California,Office Supplies,Supplies,Staple remover,7.36,2,0,0.1472
5494,Same Day,San Francisco,California,Office Supplies,Labels,Avery 489,41.4,4,0,19.872
5495,Same Day,San Francisco,California,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.15,-4.8392
5496,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7.656,4,0.7,-6.1248
